43.701380,-79.423520
43.701370,-79.423510
43.701370,-79.423510
43.701370,-79.423500
43.701380,-79.423490
43.701380,-79.423440
43.701390,-79.423380
43.701410,-79.423310
43.701420,-79.423250
43.701440,-79.423180
43.701470,-79.423110
43.701490,-79.423030
43.701510,-79.422930
43.701530,-79.422820
43.701560,-79.422710
43.701590,-79.422580
43.701610,-79.422440
43.701650,-79.422310
43.701690,-79.422190
43.701730,-79.422060
43.701760,-79.421930
43.701790,-79.421790
43.701820,-79.421650
43.701830,-79.421520
43.701850,-79.421410
43.701870,-79.421320
43.701870,-79.421260
43.701880,-79.421250
43.701870,-79.421270
43.701880,-79.421270
43.701870,-79.421270
43.701870,-79.421270
43.701870,-79.421270
43.701870,-79.421270
43.701870,-79.421260
43.701870,-79.421270
43.701880,-79.421270
43.701880,-79.421270
43.701880,-79.421270
43.701880,-79.421270
43.701890,-79.421260
43.701900,-79.421220
43.701910,-79.421150
43.701930,-79.421060
43.701940,-79.420960
43.701970,-79.420850
43.702000,-79.420730
43.702020,-79.420590
43.702050,-79.420470
43.702090,-79.420340
43.702110,-79.420190
43.702140,-79.420050
43.702180,-79.419910
43.702210,-79.419780
43.702240,-79.419660
43.702250,-79.419580
43.702270,-79.419510
43.702280,-79.419430
43.702280,-79.419370
43.702280,-79.419310
43.702290,-79.419250
43.702300,-79.419190
43.702300,-79.419110
43.702280,-79.419030
43.702260,-79.418940
